#!,Workbook:,Custom,Custom,,,,,,,,
#!,To play this data back: Open the original Excel workbook file then click the *Import Data File* button in the *Data Streamer* ribbon and navigate to this file.,,,,,,,,,,
#!,For more information visit http://aka.ms/hackingstem/,,,,,,,,,,
16-11-2024,15:01:00,230.99,0.27,61.8,0.77,0,231.69,0.45,104.5,1.24,0.01
16-11-2024,15:07:05,231.38,0.26,60.28,1.1,0.01,231.78,0.46,105.97,1.83,0.01
16-11-2024,15:13:10,231.66,0.26,60.31,1.1,0.01,231.49,0.45,104.46,1.83,0.01
16-11-2024,15:19:15,232.03,0.26,60.9,1.1,0.01,231.01,0.45,103.87,1.83,0.01
16-11-2024,15:25:21,232.3,0.26,60.66,1.1,0.01,230.98,0.45,104.37,1.83,0.01
16-11-2024,15:31:26,232.2,0.26,60.92,1.44,0.01,231.39,0.46,105.31,2.41,0.01
16-11-2024,15:37:31,231.93,0.26,61.13,1.44,0.01,232.03,0.45,105.03,2.41,0.01
16-11-2024,15:43:36,231.62,0.26,61.34,1.44,0.01,232.64,0.46,106.71,2.41,0.01
16-11-2024,15:49:41,231.64,0.26,61.22,1.44,0.01,232.93,0.46,107.85,2.41,0.01
